script,grapheme,IPA,comment,source,omniglot
Sinhala,අ,a,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,අ,ə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ආ,aː,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඇ,æ,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඈ,æː,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඉ,i,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඊ,iː,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,උ,u,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඌ,uː,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,එ,e,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඒ,eː,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඔ,o,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඕ,oː,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ා,aː ,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ැ,æ,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෑ,æː,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ි,i,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ී,iː,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ු,u,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ූ,uː,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෙ,e,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ේ,eː,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ො,o,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෝ,oː,dependent form,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ක,ka,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඛ,kha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ග,ga,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඝ,gha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඞ,ŋa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ච,ʧa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඡ,ʧha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඦ ,d͡ʒa ,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඣ,ʤha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඤ,ɲa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ට,ʈa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඨ,ʈha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඩ,ɖa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඪ,ɖha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ණ,na,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ත,ta,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ථ,tha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ද,da,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ධ,dha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,න,na,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ප,pa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඵ,pha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,බ,ba,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,භ,bha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ම,ma,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ය,ja,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ර,ra,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ල,la,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ව,wa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ශ,ʃa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෂ,ʂa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ස,sa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,හ,ha,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ළ,la,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඟ,ᵑɡa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඬ,ⁿɖa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඳ,ⁿda,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඹ,ᵐba,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෆ,fa,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ය ,ya,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,්,,supresses the inherent vowel,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඍ ,ri,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඍ ,ru,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඎ,riː,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඎ,ruː ,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඓ ,ai,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඖ ,au,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඏ,li,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඐ,liː,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෛ,ai,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෞ,au,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෘ,ru,syllabic r; rare,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෘ,ur,syllabic r; rare,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෲ,ru:,syllabic r; rare,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෲ,u:r,syllabic r; rare,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෟ,li,syllabic l; almost obsolete; loanwords from Sanskrit,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෳ ,liː ,syllabic l; almost obsolete; loanwords from Sanskrit,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ක,kə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඛ,khə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ග,gə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඝ,ghə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඞ,ŋə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ච,ʧə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඡ,ʧhə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඦ ,d͡ʒə ,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඣ,ʤhə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඤ,ɲə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ට,ʈə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඨ,ʈhə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඩ,ɖə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඪ,ɖhə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ණ,nə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ත,tə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ථ,thə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ද,də,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ධ,dhə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,න,nə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ප,pə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඵ,phə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,බ,bə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,භ,bhə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ම,mə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ය,jə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ර,rə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ල,lə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ව,wə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ශ,ʃə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෂ,ʂə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ස,sə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,හ,hə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ළ,lə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඟ,ᵑɡə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඬ,ⁿɖə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඳ,ⁿdə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ඹ,ᵐbə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ෆ,fə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
Sinhala,ය ,yə,,Chandralal 2010: 21-28.,http://www.omniglot.com/writing/sinhala.htm
